ticker,total_years,avg_net_income,profit_consistency_ratio,net_income_volatility,income_growth,quality_score,stability_score,growth_score,allocation_score,portfolio_decision
PCYG,5,3813840.18,1,1469796.815,1809307.4,2,1,3,1.9,Avoid / Monitor
OFLX,5,21572895.02,1,3224557.437,2199116,2,1,3,1.9,Avoid / Monitor
PDEX,5,5550181.8,1,1251644.502,3049627.1,2,1,3,1.9,Avoid / Monitor
PINE,5,8522390.02,0.8,11835631.35,3083457.8,2,1,3,1.9,Avoid / Monitor
TRT,5,1155036.6,0.8,1096277.752,-52634,2,1,3,1.9,Avoid / Monitor
SAMG,5,12249467.04,1,4340870.063,-104215.3,2,1,3,1.9,Avoid / Monitor
ZYXI,5,12360000.28,1,3912768.379,46897.6,2,1,3,1.9,Avoid / Monitor
SOTK,5,1375726.14,1,677517.3615,278697,2,1,3,1.9,Avoid / Monitor
NTIC,5,3829104.18,0.8,3167134.631,-2227285.9,2,1,3,1.9,Avoid / Monitor
UG,5,3673800.28,1,1111921.842,-2280473.4,2,1,3,1.9,Avoid / Monitor
PKE,5,8345935.7,1,2357680.48,-2417417,2,1,3,1.9,Avoid / Monitor
NWPX,5,22232269.3,1,7608433.922,-4885484.8,2,1,3,1.9,Avoid / Monitor
SGA,5,8212380.76,0.8,5973378.602,-4246265.5,2,1,3,1.9,Avoid / Monitor
NRC,5,33939692.2,1,3350525.788,-3333029.9,2,1,3,1.9,Avoid / Monitor
WLKP,5,66242062.62,1,10187092.84,-3670349.4,2,1,3,1.9,Avoid / Monitor
WSR,5,19293585.82,1,11414435.25,-3562188.8,2,1,3,1.9,Avoid / Monitor
CRMT,5,63437656.02,1,34911664.58,-25836312.1,1,2,4,1.9,Avoid / Monitor
HCSG,5,58235954.7,1,26757707.62,-25019168.4,1,2,4,1.9,Avoid / Monitor
HLIO,5,64933710.2,1,40573538.1,-20478904.7,1,2,4,1.9,Avoid / Monitor
AVA,5,163109803.8,1,26618498.16,-37144043.7,1,2,4,1.9,Avoid / Monitor
LANC,5,126440200.1,1,25515282.97,-27394146.4,1,2,4,1.9,Avoid / Monitor
GMED,5,144634153.5,1,32741846.85,-29560153.3,1,2,4,1.9,Avoid / Monitor
DOC,5,74525313.24,1,22954801.25,-31048732.3,1,2,4,1.9,Avoid / Monitor
JOUT,5,50150353.9,1,21973754.12,-31050416.4,1,2,4,1.9,Avoid / Monitor
GBX,5,53039452.6,1,16535801.87,-7881591.6,1,2,4,1.9,Avoid / Monitor
CWT,5,81658161.08,1,21012796.23,-11303397.3,1,2,4,1.9,Avoid / Monitor
BGCP,5,59785080.98,1,35940222.26,-9981715.3,1,2,4,1.9,Avoid / Monitor
AHH,5,30683085.58,1,24881168.48,-15724859.7,1,2,4,1.9,Avoid / Monitor
GEO,5,128836095,1,40737361.74,-52118846.2,1,2,4,1.9,Avoid / Monitor
FF,5,42929376.9,1,28639073.1,-51351917.9,1,2,4,1.9,Avoid / Monitor
KFRC,5,80957129.16,1,29873342.81,-68161362.7,1,2,4,1.9,Avoid / Monitor
LOPE,5,236080524.6,1,36838599.26,-55154962.2,1,2,4,1.9,Avoid / Monitor
HTLD,5,75241968.84,1,44054525.38,-57452971,1,2,4,1.9,Avoid / Monitor
MPX,5,31322903.6,1,8673784.805,13078793.4,2,1,3,1.9,Avoid / Monitor
TTSH,5,8404161.58,0.8,8200176.498,14782800,2,1,3,1.9,Avoid / Monitor
NGVC,5,19073874.92,1,5672607.978,14562958.5,2,1,3,1.9,Avoid / Monitor
NSSC,5,16471093.94,1,6986321.58,13856720.4,2,1,3,1.9,Avoid / Monitor
MWA,5,72876211.52,1,6864618.611,16521530.1,2,1,3,1.9,Avoid / Monitor
THPTF,5,11628750.2,1,8125536.477,15398318.7,2,1,3,1.9,Avoid / Monitor
VTSI,5,2894171.16,0.8,3400534.361,8813011.3,2,1,3,1.9,Avoid / Monitor
WINA,5,35670861.02,1,4675894.019,8490631.4,2,1,3,1.9,Avoid / Monitor
SVT,5,3099776.08,0.8,4959217.639,8476414.2,2,1,3,1.9,Avoid / Monitor
TZOO,5,2027298.7,0.8,9835380.311,8623313.5,2,1,3,1.9,Avoid / Monitor
WDFC,5,63364312.4,1,6169121.606,9244037.7,2,1,3,1.9,Avoid / Monitor
VRNT,5,25135836.18,1,10734358.19,10167966.8,2,1,3,1.9,Avoid / Monitor
UTI,5,10596773.3,0.8,12061513.32,20364557.1,2,1,3,1.9,Avoid / Monitor
WHF,5,13717525.26,1,12128503.08,20005063.2,2,1,3,1.9,Avoid / Monitor
NVEE,5,36900726.74,1,13790508.36,21854202.2,2,1,3,1.9,Avoid / Monitor
RNGR,5,7546058.08,0.8,12782165.48,21472757.4,2,1,3,1.9,Avoid / Monitor
MYE,5,40472502.72,1,14670801.84,25674880.4,2,1,3,1.9,Avoid / Monitor
VLGEA,5,28054622.16,1,12400134.8,24560488.9,2,1,3,1.9,Avoid / Monitor
BSM,5,287345975.1,1,159589773,211959114.1,1,4,1,1.9,Avoid / Monitor
INGR,5,394508160,1,185988694.8,209736227.3,1,4,1,1.9,Avoid / Monitor
ICLR,5,391609625.8,1,164844605.8,207033504.8,1,4,1,1.9,Avoid / Monitor
JBHT,5,684584342.9,1,184525956.7,203349266.9,1,4,1,1.9,Avoid / Monitor
CNXC,5,287919919.5,1,145027049.9,201474194.3,1,4,1,1.9,Avoid / Monitor
DTE,5,1194512504,1,196081207.7,220997480,1,4,1,1.9,Avoid / Monitor
AMKR,5,451932130.8,1,263822233,234543647.9,1,4,1,1.9,Avoid / Monitor
A,5,1107752457,1,233295482.4,230968464,1,4,1,1.9,Avoid / Monitor
LECO,5,363261557.8,1,142640992.9,243976475,1,4,1,1.9,Avoid / Monitor
CLH,5,239877854.6,1,135419011.5,265490743.9,1,4,1,1.9,Avoid / Monitor
GMS,5,155245482.8,1,133922030.1,263769784.1,1,4,1,1.9,Avoid / Monitor
HWM,5,442638847.4,1,194570755.3,262989521.1,1,4,1,1.9,Avoid / Monitor
ENPH,5,252844919.5,1,144643661.5,254697311,1,4,1,1.9,Avoid / Monitor
AEP,5,2233919815,1,243807820.7,267270600,1,4,1,1.9,Avoid / Monitor
AVTR,5,343461816.3,1,278927794.6,276640563.2,1,4,1,1.9,Avoid / Monitor
DFH,5,165592093.1,1,120447730.6,278131708.5,1,4,1,1.9,Avoid / Monitor
AMH,5,250895588.1,1,129722783.2,302755922.8,1,4,1,1.9,Avoid / Monitor
HOG,5,501413770.7,1,306090582,303605993.4,1,4,1,1.9,Avoid / Monitor
EME,5,373180444.1,1,178044380.9,303029056.1,1,4,1,1.9,Avoid / Monitor
EW,5,1270544065,1,308128237.3,299355255,1,4,1,1.9,Avoid / Monitor
COKE,5,238055016.2,1,172520813.9,399432735.6,1,4,1,1.9,Avoid / Monitor
IDXX,5,659121835.7,1,158486383.5,403731331,1,4,1,1.9,Avoid / Monitor
ASO,5,449861783.7,1,232777252.3,400630555.7,1,4,1,1.9,Avoid / Monitor
FAST,5,974965133.9,1,153007976.5,371301664.2,1,4,1,1.9,Avoid / Monitor
INVH,5,302128729.9,1,149848821.6,370466191.8,1,4,1,1.9,Avoid / Monitor
AME,5,1017671413,1,173550157.3,425794098.4,1,4,1,1.9,Avoid / Monitor
EQIX,5,601571013.3,1,213404457.7,425785694.9,1,4,1,1.9,Avoid / Monitor
GPI,5,463483554.7,1,235764303.1,438723568.8,1,4,1,1.9,Avoid / Monitor
LKQ,5,882296782.4,1,283447809.6,422141305.7,1,4,1,1.9,Avoid / Monitor
BRO,5,594249175.5,1,167555970.2,421140515.6,1,4,1,1.9,Avoid / Monitor
BLD,5,386545292.2,1,188259762,419893635.1,1,4,1,1.9,Avoid / Monitor
EXR,5,670464909.6,1,217154705,419229582.8,1,4,1,1.9,Avoid / Monitor
DXCM,5,342013983.4,1,193218122.6,417733093.8,1,4,1,1.9,Avoid / Monitor
CBOE,5,479009800.7,1,203185036.8,408127408.5,1,4,1,1.9,Avoid / Monitor
CSL,5,579082536.4,1,273326351.4,329810128.9,1,4,1,1.9,Avoid / Monitor
GLPI,5,560720183.3,1,139518162.3,328858201.7,1,4,1,1.9,Avoid / Monitor
DOV,5,912484084.7,1,191903052.5,326225727.2,1,4,1,1.9,Avoid / Monitor
DAR,5,525137726.4,1,200827147.4,315257987,1,4,1,1.9,Avoid / Monitor
HRI,5,210171298.3,1,146304659.9,314537025.2,1,4,1,1.9,Avoid / Monitor
AEE,5,967993363.9,1,133552739.6,321290965.3,1,4,1,1.9,Avoid / Monitor
AJG,5,892766251,1,178374995.3,320910890.5,1,4,1,1.9,Avoid / Monitor
KBH,5,496979978.7,1,227545091.2,310793501.2,1,4,1,1.9,Avoid / Monitor
ISRG,5,1449785219,1,247587567,308080080,1,4,1,1.9,Avoid / Monitor
GRMN,5,1035836164,1,125435222.8,307094010.8,1,4,1,1.9,Avoid / Monitor
CDW,5,943571869.5,1,169485178.7,367548377.7,1,4,1,1.9,Avoid / Monitor
ATO,5,672821657.8,1,131992065,346953449.7,1,4,1,1.9,Avoid / Monitor
CCI,5,1227964194,1,328209806.1,676346093.2,1,4,1,1.9,Avoid / Monitor
AMCR,5,777297671.8,1,263180916.9,644708301.7,1,4,1,1.9,Avoid / Monitor
CROX,5,496604392.4,1,282424918.5,639510979.2,1,4,1,1.9,Avoid / Monitor
GPK,5,373779231.8,1,260387652.5,537940716,1,4,1,1.9,Avoid / Monitor
IT,5,584189913.1,1,305845910.1,607029346,1,4,1,1.9,Avoid / Monitor
CPRT,5,906061117.7,1,269578135.9,600049469.2,1,4,1,1.9,Avoid / Monitor
KEYS,5,855057755.7,1,242964642.4,462076695.9,1,4,1,1.9,Avoid / Monitor
HUBB,5,491120958.1,1,190076244.8,442044881.1,1,4,1,1.9,Avoid / Monitor
IPG,5,788495722.2,1,292218447.7,446842350.8,1,4,1,1.9,Avoid / Monitor
CP,5,2535461974,1,307170098.7,511372070,1,4,1,1.9,Avoid / Monitor
CTAS,5,1064993342,1,219011427,506059098.1,1,4,1,1.9,Avoid / Monitor
IDCC,5,87943535.46,1,78944599.66,199123735.9,1,3,2,1.8,Avoid / Monitor
FIX,5,194353572.4,1,84782032.37,194030621,1,3,2,1.8,Avoid / Monitor
ARCB,5,164139591.1,1,107032899,151480465.1,1,3,2,1.8,Avoid / Monitor
IEX,5,481120325.7,1,83781571.82,151221492.6,1,3,2,1.8,Avoid / Monitor
AMRK,5,97013911.12,1,74981533.95,157114575.6,1,3,2,1.8,Avoid / Monitor
IBP,5,147611737,1,76976640.8,170244406,1,3,2,1.8,Avoid / Monitor
DY,5,100761214.6,1,80129611.67,166202448.2,1,3,2,1.8,Avoid / Monitor
HII,5,613142164.7,1,68807882.15,165775881.4,1,3,2,1.8,Avoid / Monitor
GGG,5,414750493.2,1,75491202.43,165024966.6,1,3,2,1.8,Avoid / Monitor
LII,5,468670609.6,1,85943137.27,163624705.4,1,3,2,1.8,Avoid / Monitor
KTB,5,168641013.1,1,81491527.81,137003214.3,1,3,2,1.8,Avoid / Monitor
INMD,5,132550249.2,1,60237274.38,136788002.8,1,3,2,1.8,Avoid / Monitor
EPAM,5,382539646.2,1,83064737.32,139600088.6,1,3,2,1.8,Avoid / Monitor
CACI,5,361851865.4,1,71598051.78,139348442.9,1,3,2,1.8,Avoid / Monitor
FOR,5,109203282,1,61923741.86,128876506.1,1,3,2,1.8,Avoid / Monitor
FIVE,5,225899933.3,1,73304822.64,132015194.4,1,3,2,1.8,Avoid / Monitor
ALLE,5,440806270.4,1,84772121.01,150759223.3,1,3,2,1.8,Avoid / Monitor
EPRT,5,101450967.4,1,63348282.46,148386316.7,1,3,2,1.8,Avoid / Monitor
AGR,5,720739874.4,1,110485539.2,143216449.2,1,3,2,1.8,Avoid / Monitor
LNT,5,639158240.2,1,56928700.35,141852450.6,1,3,2,1.8,Avoid / Monitor
IIPR,5,103202511.1,1,59418485.57,141062071.2,1,3,2,1.8,Avoid / Monitor
IIIN,5,51509969.9,1,50515404.24,26924927.6,1,3,2,1.8,Avoid / Monitor
BCSF,5,93479086.04,1,48930659.85,27675377.5,1,3,2,1.8,Avoid / Monitor
BRX,5,269550455.8,1,88319970.35,37270685.4,1,3,2,1.8,Avoid / Monitor
IPGP,5,188136708.2,1,62321332.4,37233218,1,3,2,1.8,Avoid / Monitor
ASGN,5,256488686.7,1,96080024.73,35561656.8,1,3,2,1.8,Avoid / Monitor
BERY,5,652985477.4,1,105374544.5,34511390.2,1,3,2,1.8,Avoid / Monitor
FOXF,5,134916109.3,1,48777447.39,32358647.2,1,3,2,1.8,Avoid / Monitor
FR,5,267978672.6,1,60805455.91,41255876.3,1,3,2,1.8,Avoid / Monitor
CABO,5,246816255.1,1,58179121.49,42582251.5,1,3,2,1.8,Avoid / Monitor
CHH,5,238992799.5,1,100233705.5,44368245.9,1,3,2,1.8,Avoid / Monitor
FCFS,5,173523831.3,1,59939391.62,47643742.4,1,3,2,1.8,Avoid / Monitor
FLT,5,870891677.4,1,93503510.69,50414988.8,1,3,2,1.8,Avoid / Monitor
ACA,5,138142505.4,1,71082114.95,49188915.8,1,3,2,1.8,Avoid / Monitor
HZO,5,115044737.1,1,66578209.86,70758327.2,1,3,2,1.8,Avoid / Monitor
CW,5,284084869.3,1,60820970.42,70639336.5,1,3,2,1.8,Avoid / Monitor
HIBB,5,98160629.58,1,52889930.38,71527280.3,1,3,2,1.8,Avoid / Monitor
EVRG,5,751886829.8,1,108714810.7,57755478.9,1,3,2,1.8,Avoid / Monitor
BCO,5,81265403.34,1,63694055.13,56191841.5,1,3,2,1.8,Avoid / Monitor
CSGP,5,320080325.1,1,64511896.24,56012593.9,1,3,2,1.8,Avoid / Monitor
FND,5,230898679.2,1,59285830.01,96914784.4,1,3,2,1.8,Avoid / Monitor
AKAM,5,555012440,1,78656930.57,98301264.6,1,3,2,1.8,Avoid / Monitor
LFUS,5,241595867.8,1,105239798.5,107370150.5,1,3,2,1.8,Avoid / Monitor
LAMR,5,377398078.2,1,91450554.02,108613925.4,1,3,2,1.8,Avoid / Monitor
ENSG,5,182983940.5,1,45611256.51,109052733.3,1,3,2,1.8,Avoid / Monitor
FN,5,163840504.6,1,53050182.85,118891638.4,1,3,2,1.8,Avoid / Monitor
BR,5,531039124.2,1,58276730.11,121192271.6,1,3,2,1.8,Avoid / Monitor
ABM,5,147519594.8,1,99651234.93,126689309.6,1,3,2,1.8,Avoid / Monitor
AAON,5,95813036.38,1,52431655.73,127967119.9,1,3,2,1.8,Avoid / Monitor
BKE,5,194096814.9,1,72416679.06,113982973.5,1,3,2,1.8,Avoid / Monitor
KFY,5,173894104.4,1,100196226.6,117777656.8,1,3,2,1.8,Avoid / Monitor
DPZ,5,485114742.3,1,48620022.75,111704257.8,1,3,2,1.8,Avoid / Monitor
DIOD,5,209956291.1,1,95554870.43,81277884.9,1,3,2,1.8,Avoid / Monitor
ANDE,5,72717550,1,56653588.2,78975434,1,3,2,1.8,Avoid / Monitor
ATLC,5,108241829.3,1,58293183.71,78796379.5,1,3,2,1.8,Avoid / Monitor
FWRD,5,116332354.9,1,68803546.08,78374777.2,1,3,2,1.8,Avoid / Monitor
DOOR,5,108968112.8,1,64947057.25,74327767.3,1,3,2,1.8,Avoid / Monitor
APAM,5,229768050.9,1,68854653.57,77432068.3,1,3,2,1.8,Avoid / Monitor
DCI,5,294804717.4,1,46196669.15,86960340.9,1,3,2,1.8,Avoid / Monitor
IPAR,5,91424596.78,1,45967134.6,88533988.7,1,3,2,1.8,Avoid / Monitor
SPSC,5,48404640.26,1,12116832.87,32605019,2,1,2,1.7,Avoid / Monitor
XPEL,5,31335059.54,1,15238668.25,36509814.3,2,1,2,1.7,Avoid / Monitor
NOVT,5,55983500.64,1,15153928.02,27980381.4,2,1,2,1.7,Avoid / Monitor
TR,5,69483123.68,1,13097607.54,27428651.2,2,1,2,1.7,Avoid / Monitor
INVA,5,209108873.4,1,37335582.94,25312969.4,1,2,3,1.7,Avoid / Monitor
IOSP,5,102521353.2,1,44187745.38,23538983.9,1,2,3,1.7,Avoid / Monitor
ATAX,5,39618758.84,1,22187211.89,24622156.6,1,2,3,1.7,Avoid / Monitor
KE,5,39989351.54,1,18126463.23,26415875.7,1,2,3,1.7,Avoid / Monitor
KOP,5,83727456.58,1,20907361.75,20649844.3,1,2,3,1.7,Avoid / Monitor
FHI,5,282546544.1,1,29361372.64,9975097.2,1,2,3,1.7,Avoid / Monitor
LTC,5,84559561.18,1,17126157.79,10358185.2,1,2,3,1.7,Avoid / Monitor
ESE,5,84888298,1,15791295.03,10861408,1,2,3,1.7,Avoid / Monitor
AMRC,5,65562991.2,1,18235136.47,18762272.4,1,2,3,1.7,Avoid / Monitor
FUL,5,149030868.3,1,19634584.35,15121685.4,1,2,3,1.7,Avoid / Monitor
AVNW,5,29365621.46,1,43052130.87,1711689.8,1,2,3,1.7,Avoid / Monitor
FIZZ,5,148251382.4,1,17910482.95,1303528.5,1,2,3,1.7,Avoid / Monitor
BWXT,5,263897203.1,1,23633782.91,4783819.8,1,2,3,1.7,Avoid / Monitor
LFVN,5,7438384.6,1,4701892.32,-5300201.3,1,1,4,1.6,Avoid / Monitor
AVD,5,16618057.46,1,7595223.258,-5539873.3,1,1,4,1.6,Avoid / Monitor
HNNA,5,7558900.68,1,2209382.176,-5928129.5,1,1,4,1.6,Avoid / Monitor
CSGS,5,65034097.9,1,14734677.31,-16941684.7,1,1,4,1.6,Avoid / Monitor
FRPH,5,13224686.32,1,9463879.554,-10939788.4,1,1,4,1.6,Avoid / Monitor
AAT,5,42438449.88,1,15238523.85,-11452319.7,1,1,4,1.6,Avoid / Monitor
DHIL,5,49606369.98,1,14227446.02,-11922299.7,1,1,4,1.6,Avoid / Monitor
AE,5,4840375.5,1,4838954.192,-7749470.4,1,1,4,1.6,Avoid / Monitor
CCRD,5,8979465.22,1,3704955.583,-7271538.2,1,1,4,1.6,Avoid / Monitor
ALCO,5,22296946.26,1,15213387.69,-37499972.3,1,1,4,1.6,Avoid / Monitor
LSCC,5,126790576.4,1,97172067.9,227200222.6,1,3,1,1.6,Avoid / Monitor
ABR,5,265612559.3,1,109182594.9,226471746.7,1,3,1,1.6,Avoid / Monitor
CASY,5,313036790.7,1,86790785.93,232755012.2,1,3,1,1.6,Avoid / Monitor
ACLS,5,118986237.5,1,94145489.71,223305940.4,1,3,1,1.6,Avoid / Monitor
CUBE,5,254266216,1,102879709.1,239858359.9,1,3,1,1.6,Avoid / Monitor
CRL,5,386777196.9,1,96143161.26,239293030.9,1,3,1,1.6,Avoid / Monitor
BSY,5,170301035.4,1,101733322.4,235116966.3,1,3,1,1.6,Avoid / Monitor
GRBK,5,187477465.9,1,101295911.4,234866379.7,1,3,1,1.6,Avoid / Monitor
BRKR,5,274796188.2,1,108544986.7,242797815.5,1,3,1,1.6,Avoid / Monitor
FICO,5,320557770.1,1,99247968.24,238162997.1,1,3,1,1.6,Avoid / Monitor
CLFD,5,22607690.86,1,18531899.18,28163215.2,1,2,2,1.5,Avoid / Monitor
CHKP,5,819181949.7,1,22104496.95,28066161.3,1,2,2,1.5,Avoid / Monitor
FDUS,5,62271779.9,1,34976951.22,28891391.5,1,2,2,1.5,Avoid / Monitor
CENT,5,129342642.7,1,25347101.3,31071708.7,1,2,2,1.5,Avoid / Monitor
JACK,5,117239659.6,1,29776670.32,37327772.4,1,2,2,1.5,Avoid / Monitor
APOG,5,56015430.26,1,45224135.05,37217754.3,1,2,2,1.5,Avoid / Monitor
IMXI,5,42707929.74,1,15405400.97,36939552.3,1,2,2,1.5,Avoid / Monitor
HVT,5,64524727.42,1,29051208.21,32491004.1,1,2,2,1.5,Avoid / Monitor
LRN,5,72634571.04,1,42877866.03,85994823.7,1,2,2,1.5,Avoid / Monitor
AGM,5,146175414.6,1,35503574.26,82700909.3,1,2,2,1.5,Avoid / Monitor
HEI,5,336475251.3,1,39979232,82179274.4,1,2,2,1.5,Avoid / Monitor
JKHY,5,312998051.7,1,39518167.75,95194574.7,1,2,2,1.5,Avoid / Monitor
FELE,5,145224717.1,1,44791375.08,91064513.6,1,2,2,1.5,Avoid / Monitor
ETD,5,59403872.94,1,41682571.62,74779176,1,2,2,1.5,Avoid / Monitor
FCN,5,230773212.4,1,29314908.04,72638078.5,1,2,2,1.5,Avoid / Monitor
EGP,5,151695224.3,1,38419298.91,77870456.8,1,2,2,1.5,Avoid / Monitor
AIR,5,42331104.64,1,38553185.61,78804251.8,1,2,2,1.5,Avoid / Monitor
LZB,5,108929297.3,1,37703803.13,80168405.4,1,2,2,1.5,Avoid / Monitor
IESC,5,64247712.82,1,41200955.21,101407325.7,1,2,2,1.5,Avoid / Monitor
FDS,5,399270120.1,1,41472366.82,99943859.7,1,2,2,1.5,Avoid / Monitor
ELS,5,276471026,1,39245762.51,54618823.3,1,2,2,1.5,Avoid / Monitor
CR,5,176320206.5,1,26883699.05,53548713.4,1,2,2,1.5,Avoid / Monitor
JOE,5,59164966.64,1,21785937.44,53479648.6,1,2,2,1.5,Avoid / Monitor
ANSS,5,471434272.9,1,38010143.57,52218827.3,1,2,2,1.5,Avoid / Monitor
ACMR,5,38713616.34,1,24443878.86,59421088.2,1,2,2,1.5,Avoid / Monitor
CHE,5,264306526.8,1,35093303.07,56340728.6,1,2,2,1.5,Avoid / Monitor
ALE,5,190217099.7,1,36133037.2,71337348.9,1,2,2,1.5,Avoid / Monitor
ALG,5,86910955.36,1,31050029.7,70942610.3,1,2,2,1.5,Avoid / Monitor
LNN,5,45268565.86,1,28420039.3,71955331.3,1,2,2,1.5,Avoid / Monitor
HASI,5,97977191.34,1,42407162.88,69954954.6,1,2,2,1.5,Avoid / Monitor
GO,5,65435232.18,1,31852801.57,61005280.1,1,2,2,1.5,Avoid / Monitor
KAI,5,84618395.36,1,33417622.55,61397762.2,1,2,2,1.5,Avoid / Monitor
DMLP,5,78399287.6,1,44868156.44,65071186.1,1,2,2,1.5,Avoid / Monitor
DORM,5,115006286.8,1,19620090.84,48321916.5,1,2,2,1.5,Avoid / Monitor
CBZ,5,90278520.48,1,22597114.74,47845378.1,1,2,2,1.5,Avoid / Monitor
ACIW,5,102857020.9,1,31649044.29,46792154.9,1,2,2,1.5,Avoid / Monitor
BMI,5,64150554.2,1,17876264.96,44801739.4,1,2,2,1.5,Avoid / Monitor
FORM,5,65684830.76,1,19719790.99,43872527.7,1,2,2,1.5,Avoid / Monitor
ATR,5,242339716.7,1,22330313.89,46153003.6,1,2,2,1.5,Avoid / Monitor
BRC,5,141647422.4,1,23713541.89,43725099,1,2,2,1.5,Avoid / Monitor
FSS,5,113770468.1,1,24251472.95,43719132.2,1,2,2,1.5,Avoid / Monitor
CPSS,5,40643923.16,1,29027809.32,41974332.6,1,2,2,1.5,Avoid / Monitor
CPRX,5,59051932.2,1,23407094.43,39600254.3,1,2,2,1.5,Avoid / Monitor
BHE,5,40905463.42,1,24750110.98,40360988.4,1,2,2,1.5,Avoid / Monitor
ALX,5,79859979.1,1,37286702.98,39939945.7,1,2,2,1.5,Avoid / Monitor
IDT,5,36810640.56,1,35400202.43,39760183.8,1,2,2,1.5,Avoid / Monitor
BCPC,5,95466235.32,1,12465070,26543640.4,1,1,3,1.4,Avoid / Monitor
CSV,5,27318526.92,1,11643975.82,19542587.1,1,1,3,1.4,Avoid / Monitor
JBSS,5,56104092.5,1,9845026.662,22812195.2,1,1,3,1.4,Avoid / Monitor
FCPT,5,87119660.24,1,12357435.74,26284328.8,1,1,3,1.4,Avoid / Monitor
ALRM,5,62468604.78,1,12600189.95,26174689.9,1,1,3,1.4,Avoid / Monitor
CPK,5,79527563.76,1,11574322.38,23351995.8,1,1,3,1.4,Avoid / Monitor
LEGH,5,47003627,1,15323364.2,24055081.7,1,1,3,1.4,Avoid / Monitor
DGII,5,14607661.54,1,7195600.417,14812204.6,1,1,3,1.4,Avoid / Monitor
GTY,5,65361320.14,1,14077054.68,14454320.6,1,1,3,1.4,Avoid / Monitor
LMAT,5,23628043.36,1,5244473.279,13625763.5,1,1,3,1.4,Avoid / Monitor
ACU,5,9531740.7,1,6183747.382,12793426.2,1,1,3,1.4,Avoid / Monitor
EACO,5,13577439.08,1,7146965.978,12728597.5,1,1,3,1.4,Avoid / Monitor
CORT,5,106149586.1,1,9576590.874,19251826,1,1,3,1.4,Avoid / Monitor
CRAI,5,33517342.86,1,10451070.37,19236580.8,1,1,3,1.4,Avoid / Monitor
LAND,5,7900262.56,1,5614184.07,15322101.2,1,1,3,1.4,Avoid / Monitor
LMB,5,9626658.26,1,6590163.873,15321492.5,1,1,3,1.4,Avoid / Monitor
FPI,5,14486881.74,1,8882328.809,16231628.1,1,1,3,1.4,Avoid / Monitor
DEA,5,21915433.44,1,12318205.65,10836834.2,1,1,3,1.4,Avoid / Monitor
LWAY,5,3827664.3,1,4373159.018,10862327.2,1,1,3,1.4,Avoid / Monitor
GSHD,5,6594068.8,1,5289684.494,10668420.5,1,1,3,1.4,Avoid / Monitor
ICFI,5,68325478.5,1,9087457.933,10486023.8,1,1,3,1.4,Avoid / Monitor
HCKT,5,29219107.66,1,15087060.87,11731366.7,1,1,3,1.4,Avoid / Monitor
HGBL,5,8971921.54,1,5352009.183,9069633.5,1,1,3,1.4,Avoid / Monitor
ERII,5,19473176.52,1,6502727.261,9255274.1,1,1,3,1.4,Avoid / Monitor
DIT,5,10684690.9,1,6097904.504,8848056.1,1,1,3,1.4,Avoid / Monitor
CPHC,5,6647644.8,1,4663274.361,8202846.1,1,1,3,1.4,Avoid / Monitor
AMOT,5,19300511.18,1,5042538.697,7532301,1,1,3,1.4,Avoid / Monitor
CECE,5,11518570.74,1,6766847.976,-3524446.7,1,1,3,1.4,Avoid / Monitor
ITGR,5,84417520.3,1,12269813.2,-3661852.3,1,1,3,1.4,Avoid / Monitor
DLHC,5,9479579.62,1,8084858.753,-3913485.9,1,1,3,1.4,Avoid / Monitor
GRC,5,27462491.46,1,10365184.77,-1334835.2,1,1,3,1.4,Avoid / Monitor
BFS,5,47820569.04,1,4369583.552,-870751.3,1,1,3,1.4,Avoid / Monitor
ISDR,5,1749067.14,1,1037635.121,59145.6,1,1,3,1.4,Avoid / Monitor
HSTM,5,12282711.8,1,3672857.925,39399.7,1,1,3,1.4,Avoid / Monitor
BBSI,5,43573863.98,1,7674908.762,-472928.8,1,1,3,1.4,Avoid / Monitor
INFU,5,4378666.12,1,7700584.51,-520663.5,1,1,3,1.4,Avoid / Monitor
LEAT,5,5776885.8,1,5130869.415,-586687.4,1,1,3,1.4,Avoid / Monitor
CCF,5,37007276.98,1,5651887.258,-629688.9,1,1,3,1.4,Avoid / Monitor
CIX,5,16964114.44,1,4306841.939,5171649.5,1,1,3,1.4,Avoid / Monitor
GLGI,5,4047608.14,1,1701970.988,4592818.4,1,1,3,1.4,Avoid / Monitor
ISSC,5,4237003.48,1,1657501.594,3995374.1,1,1,3,1.4,Avoid / Monitor
ELA,5,8380840.68,1,4894139.072,4219308.4,1,1,3,1.4,Avoid / Monitor
EBF,5,35888794.6,1,9373993.249,6565928.4,1,1,3,1.4,Avoid / Monitor
EVI,5,5205856.48,1,3475714.583,5665175.2,1,1,3,1.4,Avoid / Monitor
ARC,5,7558595.64,1,3093209.908,5361764,1,1,3,1.4,Avoid / Monitor
CHCI,5,6376016.28,1,5233953.284,7025363.6,1,1,3,1.4,Avoid / Monitor
IRMD,5,10108091.18,1,5682044.156,6709191.1,1,1,3,1.4,Avoid / Monitor
ELMD,5,2762769.4,1,817200.1717,1266378.9,1,1,3,1.4,Avoid / Monitor
LOCO,5,24944063.1,1,3142292.328,1415242.4,1,1,3,1.4,Avoid / Monitor
CNXN,5,74672760.4,1,15226389.45,1480170.7,1,1,3,1.4,Avoid / Monitor
